source_folder,filename,predicted,confidence
dataset_1,..\PawlensAI\scraped_images\dataset_1\img_1579.jpg,mange,0.27189279879598965
dataset_1,..\PawlensAI\scraped_images\dataset_1\img_158.jpg,mange,0.4483796252117225
dataset_1,..\PawlensAI\scraped_images\dataset_1\img_1580.jpg,fungal,0.5112703546120027
dataset_1,..\PawlensAI\scraped_images\dataset_1\img_1581.jpg,fungal,0.36943867757725496
dataset_1,..\PawlensAI\scraped_images\dataset_1\img_1582.jpg,fungal,0.29100355607749157
dataset_1,..\PawlensAI\scraped_images\dataset_1\img_1583.jpg,mange,0.5607796956142626
dataset_1,..\PawlensAI\scraped_images\dataset_1\img_1584.jpg,bacterial,0.3892662068012845
dataset_1,..\PawlensAI\scraped_images\dataset_1\img_1585.jpg,fungal,0.6238404254607135
dataset_1,..\PawlensAI\scraped_images\dataset_1\img_1586.jpg,wound,0.40525991241568937
dataset_1,..\PawlensAI\scraped_images\dataset_1\img_1587.jpg,fungal,0.45344503009177917
dataset_1,..\PawlensAI\scraped_images\dataset_1\img_1588.jpg,fungal,0.5120052581560731
dataset_1,..\PawlensAI\scraped_images\dataset_1\img_1589.jpg,fungal,0.7298919140441702
dataset_1,..\PawlensAI\scraped_images\dataset_1\img_159.jpg,mange,0.9103804554362109
dataset_1,..\PawlensAI\scraped_images\dataset_1\img_1590.jpg,bacterial,0.2598455636102246
dataset_1,..\PawlensAI\scraped_images\dataset_1\img_1594.jpg,wound,0.48167660804243806
dataset_1,..\PawlensAI\scraped_images\dataset_1\img_1595.jpg,fungal,0.6094315049288994
dataset_1,..\PawlensAI\scraped_images\dataset_1\img_1596.jpg,fungal,0.9454371938446984
dataset_1,..\PawlensAI\scraped_images\dataset_1\img_1597.jpg,fungal,0.6942912874486704
dataset_1,..\PawlensAI\scraped_images\dataset_1\img_1598.jpg,fungal,0.824328008985207
dataset_1,..\PawlensAI\scraped_images\dataset_1\img_1599.jpg,fungal,0.6946899487315313
dataset_1,..\PawlensAI\scraped_images\dataset_1\img_16.jpg,fungal,0.640115374888723
dataset_1,..\PawlensAI\scraped_images\dataset_1\img_160.jpg,mange,0.632394647615007
dataset_1,..\PawlensAI\scraped_images\dataset_1\img_1600.jpg,fungal,0.7975173991050016
dataset_1,..\PawlensAI\scraped_images\dataset_1\img_1601.jpg,fungal,0.37514117205762854
dataset_1,..\PawlensAI\scraped_images\dataset_1\img_1602.jpg,fungal,0.55564754833892
dataset_1,..\PawlensAI\scraped_images\dataset_1\img_1603.jpg,fungal,0.768827848678166
dataset_1,..\PawlensAI\scraped_images\dataset_1\img_1604.jpg,mange,0.4258451304170145
dataset_1,..\PawlensAI\scraped_images\dataset_1\img_1605.jpg,fungal,0.5789201836823719
dataset_1,..\PawlensAI\scraped_images\dataset_1\img_1606.jpg,fungal,0.6714034799029333
dataset_1,..\PawlensAI\scraped_images\dataset_1\img_1607.jpg,fungal,0.7294308463578659
dataset_1,..\PawlensAI\scraped_images\dataset_1\img_1608.jpg,fungal,0.4120922026446942
dataset_1,..\PawlensAI\scraped_images\dataset_1\img_1609.jpg,fungal,0.3568465004791527
dataset_1,..\PawlensAI\scraped_images\dataset_1\img_161.jpg,fungal,0.47859387422776556
dataset_1,..\PawlensAI\scraped_images\dataset_1\img_1610.jpg,wound,0.42781731338124107
dataset_1,..\PawlensAI\scraped_images\dataset_1\img_1611.jpg,wound,0.3139841431777898
dataset_1,..\PawlensAI\scraped_images\dataset_1\img_1612.jpg,fungal,0.8137682343076659
dataset_1,..\PawlensAI\scraped_images\dataset_1\img_1613.jpg,fungal,0.7015755470550672
dataset_1,..\PawlensAI\scraped_images\dataset_1\img_1614.jpg,fungal,0.7294871531366189
dataset_1,..\PawlensAI\scraped_images\dataset_1\img_1615.jpg,fungal,0.4255570030020486
dataset_1,..\PawlensAI\scraped_images\dataset_1\img_1616.jpg,fungal,0.2544056779847633
dataset_1,..\PawlensAI\scraped_images\dataset_1\img_1617.jpg,fungal,0.8892575042593012
dataset_1,..\PawlensAI\scraped_images\dataset_1\img_1618.jpg,fungal,0.7086103485376326
dataset_1,..\PawlensAI\scraped_images\dataset_1\img_1619.jpg,allergy,0.35215685004166414
dataset_1,..\PawlensAI\scraped_images\dataset_1\img_162.jpg,mange,0.4167678017255226
dataset_1,..\PawlensAI\scraped_images\dataset_1\img_1620.jpg,normal,0.26548940638920404
dataset_1,..\PawlensAI\scraped_images\dataset_1\img_1621.jpg,mange,0.3431511036254067
dataset_1,..\PawlensAI\scraped_images\dataset_1\img_1622.jpg,fungal,0.49382068639876947
dataset_1,..\PawlensAI\scraped_images\dataset_1\img_1623.jpg,fungal,0.8453876052305435
dataset_1,..\PawlensAI\scraped_images\dataset_1\img_1624.jpg,wound,0.26601151122355826
dataset_1,..\PawlensAI\scraped_images\dataset_1\img_1625.jpg,fungal,0.4895584643347934
dataset_1,..\PawlensAI\scraped_images\dataset_1\img_1626.jpg,fungal,0.3865575930926501
dataset_1,..\PawlensAI\scraped_images\dataset_1\img_1627.jpg,mange,0.3106558174265093
dataset_1,..\PawlensAI\scraped_images\dataset_1\img_1628.jpg,fungal,0.4657949359905391
dataset_1,..\PawlensAI\scraped_images\dataset_1\img_1629.jpg,fungal,0.4387325786163592
dataset_1,..\PawlensAI\scraped_images\dataset_1\img_163.jpg,fungal,0.35395658481582615
dataset_1,..\PawlensAI\scraped_images\dataset_1\img_1630.jpg,fungal,0.6497974059845892
dataset_1,..\PawlensAI\scraped_images\dataset_1\img_1631.jpg,fungal,0.8136391399773454
dataset_1,..\PawlensAI\scraped_images\dataset_1\img_1632.jpg,fungal,0.6221636924822057
dataset_1,..\PawlensAI\scraped_images\dataset_1\img_1633.jpg,fungal,0.2650734951536468
dataset_1,..\PawlensAI\scraped_images\dataset_1\img_1634.jpg,bacterial,0.2686186032710586
dataset_1,..\PawlensAI\scraped_images\dataset_1\img_1635.jpg,fungal,0.45161396922608205
dataset_1,..\PawlensAI\scraped_images\dataset_1\img_1636.jpg,fungal,0.7510766665223534
dataset_1,..\PawlensAI\scraped_images\dataset_1\img_1637.jpg,fungal,0.4665970256170385
dataset_1,..\PawlensAI\scraped_images\dataset_1\img_1638.jpg,fungal,0.31466259716740635
dataset_1,..\PawlensAI\scraped_images\dataset_1\img_1639.jpg,wound,0.4082239860050946
dataset_1,..\PawlensAI\scraped_images\dataset_1\img_164.jpg,mange,0.41715511206157696
dataset_1,..\PawlensAI\scraped_images\dataset_1\img_1640.jpg,mange,0.7103231666872102
dataset_1,..\PawlensAI\scraped_images\dataset_1\img_1641.jpg,fungal,0.7996739176469678
dataset_1,..\PawlensAI\scraped_images\dataset_1\img_1642.jpg,fungal,0.5204835430418205
dataset_1,..\PawlensAI\scraped_images\dataset_1\img_1643.jpg,fungal,0.5364971420397356
dataset_1,..\PawlensAI\scraped_images\dataset_1\img_1647.jpg,bacterial,0.45486456968138494
dataset_1,..\PawlensAI\scraped_images\dataset_1\img_1648.jpg,fungal,0.4974543730747326
dataset_1,..\PawlensAI\scraped_images\dataset_1\img_1649.jpg,fungal,0.8273111074627079
dataset_1,..\PawlensAI\scraped_images\dataset_1\img_1650.jpg,fungal,0.8236333464734319
dataset_1,..\PawlensAI\scraped_images\dataset_1\img_1651.jpg,fungal,0.5487942719085482
dataset_1,..\PawlensAI\scraped_images\dataset_1\img_1652.jpg,fungal,0.8746766206300797
dataset_1,..\PawlensAI\scraped_images\dataset_1\img_1653.jpg,fungal,0.3558585145523043
dataset_1,..\PawlensAI\scraped_images\dataset_1\img_1654.jpg,fungal,0.3156836793018798
dataset_1,..\PawlensAI\scraped_images\dataset_1\img_1655.jpg,fungal,0.4668975012906759
dataset_1,..\PawlensAI\scraped_images\dataset_1\img_1656.jpg,fungal,0.3998771035144385
dataset_1,..\PawlensAI\scraped_images\dataset_1\img_1657.jpg,bacterial,0.37596581666190654
dataset_1,..\PawlensAI\scraped_images\dataset_1\img_1658.jpg,fungal,0.7563295031864613
dataset_1,..\PawlensAI\scraped_images\dataset_1\img_1659.jpg,fungal,0.39010053819113144
dataset_1,..\PawlensAI\scraped_images\dataset_1\img_1660.jpg,fungal,0.3961483868033612
dataset_1,..\PawlensAI\scraped_images\dataset_1\img_1661.jpg,fungal,0.5040671805191278
dataset_1,..\PawlensAI\scraped_images\dataset_1\img_1662.jpg,fungal,0.5767399993820622
dataset_1,..\PawlensAI\scraped_images\dataset_1\img_1663.jpg,fungal,0.7995650956452913
dataset_1,..\PawlensAI\scraped_images\dataset_1\img_1664.jpg,fungal,0.6273218483804867
dataset_1,..\PawlensAI\scraped_images\dataset_1\img_1665.jpg,fungal,0.5828113530366468
dataset_1,..\PawlensAI\scraped_images\dataset_1\img_1666.jpg,fungal,0.711090590237007
dataset_1,..\PawlensAI\scraped_images\dataset_1\img_1667.jpg,bacterial,0.5143554323235086
dataset_1,..\PawlensAI\scraped_images\dataset_1\img_1668.jpg,fungal,0.5419917512828929
dataset_1,..\PawlensAI\scraped_images\dataset_1\img_1669.jpg,allergy,0.3131940934644761
dataset_1,..\PawlensAI\scraped_images\dataset_1\img_1670.jpg,wound,0.5947870414901322
dataset_1,..\PawlensAI\scraped_images\dataset_1\img_1671.jpg,fungal,0.9254206222938508
dataset_1,..\PawlensAI\scraped_images\dataset_1\img_1672.jpg,fungal,0.4492985399348259
dataset_1,..\PawlensAI\scraped_images\dataset_1\img_1673.jpg,wound,0.41187786299477713
dataset_1,..\PawlensAI\scraped_images\dataset_1\img_1674.jpg,fungal,0.6111541935958995
dataset_1,..\PawlensAI\scraped_images\dataset_1\img_1675.jpg,fungal,0.40786867802733034
dataset_1,..\PawlensAI\scraped_images\dataset_1\img_1676.jpg,fungal,0.9020155966905599
dataset_1,..\PawlensAI\scraped_images\dataset_1\img_1677.jpg,fungal,0.50787031396657
dataset_1,..\PawlensAI\scraped_images\dataset_1\img_1678.jpg,fungal,0.8147828469947349
dataset_1,..\PawlensAI\scraped_images\dataset_1\img_1679.jpg,fungal,0.5558602610409399
dataset_1,..\PawlensAI\scraped_images\dataset_1\img_1680.jpg,mange,0.326246359656618
dataset_1,..\PawlensAI\scraped_images\dataset_1\img_1681.jpg,bacterial,0.3209360319275763
dataset_1,..\PawlensAI\scraped_images\dataset_1\img_1682.jpg,fungal,0.44967331420842693
dataset_1,..\PawlensAI\scraped_images\dataset_1\img_1683.jpg,fungal,0.3884730339251134
dataset_1,..\PawlensAI\scraped_images\dataset_1\img_1684.jpg,fungal,0.7731545358167929
dataset_1,..\PawlensAI\scraped_images\dataset_1\img_1685.jpg,fungal,0.6307009044705045
dataset_1,..\PawlensAI\scraped_images\dataset_1\img_1686.jpg,wound,0.5973863275669515
dataset_1,..\PawlensAI\scraped_images\dataset_1\img_1687.jpg,fungal,0.8865968110586393
dataset_1,..\PawlensAI\scraped_images\dataset_1\img_1688.jpg,fungal,0.9049065073116536
dataset_1,..\PawlensAI\scraped_images\dataset_1\img_1689.jpg,wound,0.26152105874505466
dataset_1,..\PawlensAI\scraped_images\dataset_1\img_1690.jpg,fungal,0.3703519470106404
dataset_1,..\PawlensAI\scraped_images\dataset_1\img_1691.jpg,mange,0.5195540182446678
dataset_1,..\PawlensAI\scraped_images\dataset_1\img_1692.jpg,fungal,0.7962123704855778
dataset_1,..\PawlensAI\scraped_images\dataset_1\img_1693.jpg,fungal,0.8564030997411712
dataset_1,..\PawlensAI\scraped_images\dataset_1\img_1694.jpg,fungal,0.3960208450244825
dataset_1,..\PawlensAI\scraped_images\dataset_1\img_1695.jpg,fungal,0.5129158008045287
dataset_1,..\PawlensAI\scraped_images\dataset_1\img_1696.jpg,fungal,0.4185417710334783
dataset_1,..\PawlensAI\scraped_images\dataset_1\img_17.jpg,fungal,0.8018294223566594
dataset_1,..\PawlensAI\scraped_images\dataset_1\img_1703.jpg,allergy,0.27278877768833076
dataset_1,..\PawlensAI\scraped_images\dataset_1\img_1704.jpg,fungal,0.780557795483614
dataset_1,..\PawlensAI\scraped_images\dataset_1\img_1705.jpg,fungal,0.7891532146583734
dataset_1,..\PawlensAI\scraped_images\dataset_1\img_1706.jpg,fungal,0.80354615529352
dataset_1,..\PawlensAI\scraped_images\dataset_1\img_1707.jpg,bacterial,0.4445638076476457
dataset_1,..\PawlensAI\scraped_images\dataset_1\img_1708.jpg,fungal,0.926044909832825
dataset_1,..\PawlensAI\scraped_images\dataset_1\img_1709.jpg,bacterial,0.43471473934011373
dataset_1,..\PawlensAI\scraped_images\dataset_1\img_171.jpg,mange,0.4128637989840927
dataset_1,..\PawlensAI\scraped_images\dataset_1\img_1710.jpg,fungal,0.8839276620612184
dataset_1,..\PawlensAI\scraped_images\dataset_1\img_1711.jpg,other,0.42069253049539573
dataset_1,..\PawlensAI\scraped_images\dataset_1\img_1712.jpg,fungal,0.5209031080388923
dataset_1,..\PawlensAI\scraped_images\dataset_1\img_1713.jpg,fungal,0.5465965486550184
dataset_1,..\PawlensAI\scraped_images\dataset_1\img_1714.jpg,mange,0.7929831824477902
dataset_1,..\PawlensAI\scraped_images\dataset_1\img_1715.jpg,mange,0.6302910416214027
dataset_1,..\PawlensAI\scraped_images\dataset_1\img_1716.jpg,fungal,0.504093145824434
dataset_1,..\PawlensAI\scraped_images\dataset_1\img_1717.jpg,fungal,0.698815995834292
dataset_1,..\PawlensAI\scraped_images\dataset_1\img_1718.jpg,fungal,0.6863111481714521
dataset_1,..\PawlensAI\scraped_images\dataset_1\img_1719.jpg,wound,0.4430331548894265
dataset_1,..\PawlensAI\scraped_images\dataset_1\img_172.jpg,fungal,0.30386678367539566
dataset_1,..\PawlensAI\scraped_images\dataset_1\img_1720.jpg,fungal,0.7699639267307621
dataset_1,..\PawlensAI\scraped_images\dataset_1\img_1721.jpg,fungal,0.7522815752331374
dataset_1,..\PawlensAI\scraped_images\dataset_1\img_1722.jpg,fungal,0.8068759510847086
dataset_1,..\PawlensAI\scraped_images\dataset_1\img_1723.jpg,fungal,0.7943597143376295
dataset_1,..\PawlensAI\scraped_images\dataset_1\img_1724.jpg,fungal,0.3628157825255386
dataset_1,..\PawlensAI\scraped_images\dataset_1\img_1725.jpg,fungal,0.9242436115989289
dataset_1,..\PawlensAI\scraped_images\dataset_1\img_1726.jpg,fungal,0.48610830984616765
dataset_1,..\PawlensAI\scraped_images\dataset_1\img_1727.jpg,fungal,0.3486315006314676
dataset_1,..\PawlensAI\scraped_images\dataset_1\img_1728.jpg,fungal,0.7123298256480276
dataset_1,..\PawlensAI\scraped_images\dataset_1\img_1729.jpg,bacterial,0.5103918070836199
dataset_1,..\PawlensAI\scraped_images\dataset_1\img_173.jpg,fungal,0.5602534858180825
dataset_1,..\PawlensAI\scraped_images\dataset_1\img_1730.jpg,wound,0.27130156758289453
dataset_1,..\PawlensAI\scraped_images\dataset_1\img_1731.jpg,fungal,0.9498116327174874
dataset_1,..\PawlensAI\scraped_images\dataset_1\img_1732.jpg,allergy,0.4744555594392172
dataset_1,..\PawlensAI\scraped_images\dataset_1\img_1733.jpg,fungal,0.38102351505149945
dataset_1,..\PawlensAI\scraped_images\dataset_1\img_1734.jpg,fungal,0.3916743151303415
dataset_1,..\PawlensAI\scraped_images\dataset_1\img_1735.jpg,bacterial,0.3093060061511849
dataset_1,..\PawlensAI\scraped_images\dataset_1\img_1736.jpg,fungal,0.8738247542739946
dataset_1,..\PawlensAI\scraped_images\dataset_1\img_1737.jpg,fungal,0.7694458878319601
dataset_1,..\PawlensAI\scraped_images\dataset_1\img_1738.jpg,fungal,0.7703874374438335
dataset_1,..\PawlensAI\scraped_images\dataset_1\img_1739.jpg,mange,0.3040749582295802
dataset_1,..\PawlensAI\scraped_images\dataset_1\img_174.jpg,fungal,0.45104994413194816
dataset_1,..\PawlensAI\scraped_images\dataset_1\img_1740.jpg,fungal,0.7615956102268052
dataset_1,..\PawlensAI\scraped_images\dataset_1\img_1741.jpg,fungal,0.36395865040456393
dataset_1,..\PawlensAI\scraped_images\dataset_1\img_1742.jpg,fungal,0.7888730753903345
dataset_1,..\PawlensAI\scraped_images\dataset_1\img_1743.jpg,fungal,0.6775311021128343
dataset_1,..\PawlensAI\scraped_images\dataset_1\img_1744.jpg,wound,0.5434156210930586
dataset_1,..\PawlensAI\scraped_images\dataset_1\img_1745.jpg,fungal,0.8942080950987927
dataset_1,..\PawlensAI\scraped_images\dataset_1\img_1746.jpg,fungal,0.3058026146525505
dataset_1,..\PawlensAI\scraped_images\dataset_1\img_1747.jpg,allergy,0.32233373739908816
dataset_1,..\PawlensAI\scraped_images\dataset_1\img_1748.jpg,fungal,0.440022838774994
dataset_1,..\PawlensAI\scraped_images\dataset_1\img_1749.jpg,fungal,0.8002788885874681
dataset_1,..\PawlensAI\scraped_images\dataset_1\img_175.jpg,fungal,0.8343047124969969
dataset_1,..\PawlensAI\scraped_images\dataset_1\img_1750.jpg,bacterial,0.35503074543319213
dataset_1,..\PawlensAI\scraped_images\dataset_1\img_1751.jpg,fungal,0.8076853785208395
dataset_1,..\PawlensAI\scraped_images\dataset_1\img_1752.jpg,fungal,0.8799484709941454
dataset_1,..\PawlensAI\scraped_images\dataset_1\img_1759.jpg,mange,0.259700430204235
dataset_1,..\PawlensAI\scraped_images\dataset_1\img_176.jpg,fungal,0.4727281684245467
dataset_1,..\PawlensAI\scraped_images\dataset_1\img_1760.jpg,fungal,0.5125996837236395
dataset_1,..\PawlensAI\scraped_images\dataset_1\img_1761.jpg,fungal,0.7692446141995262
dataset_1,..\PawlensAI\scraped_images\dataset_1\img_1762.jpg,fungal,0.55658981439448
dataset_1,..\PawlensAI\scraped_images\dataset_1\img_1763.jpg,fungal,0.8044684469043885
dataset_1,..\PawlensAI\scraped_images\dataset_1\img_1764.jpg,fungal,0.7395322667592124
dataset_1,..\PawlensAI\scraped_images\dataset_1\img_1765.jpg,bacterial,0.35301956040726645
dataset_1,..\PawlensAI\scraped_images\dataset_1\img_1766.jpg,wound,0.3824558471484795
dataset_1,..\PawlensAI\scraped_images\dataset_1\img_1767.jpg,fungal,0.33371465801860317
dataset_1,..\PawlensAI\scraped_images\dataset_1\img_1768.jpg,bacterial,0.24231960589870244
dataset_1,..\PawlensAI\scraped_images\dataset_1\img_1769.jpg,fungal,0.28353246158948564
dataset_1,..\PawlensAI\scraped_images\dataset_1\img_177.jpg,fungal,0.45701657391162287
dataset_1,..\PawlensAI\scraped_images\dataset_1\img_1770.jpg,fungal,0.466809960824812
dataset_1,..\PawlensAI\scraped_images\dataset_1\img_1771.jpg,fungal,0.8432916776984379
dataset_1,..\PawlensAI\scraped_images\dataset_1\img_1772.jpg,fungal,0.6494286763001678
dataset_1,..\PawlensAI\scraped_images\dataset_1\img_1773.jpg,fungal,0.8035549300673398
dataset_1,..\PawlensAI\scraped_images\dataset_1\img_1774.jpg,bacterial,0.6756590201477196
dataset_1,..\PawlensAI\scraped_images\dataset_1\img_1775.jpg,mange,0.7407717299473792
dataset_1,..\PawlensAI\scraped_images\dataset_1\img_1776.jpg,fungal,0.41327552182570215
dataset_1,..\PawlensAI\scraped_images\dataset_1\img_1777.jpg,fungal,0.46842053082683555
dataset_1,..\PawlensAI\scraped_images\dataset_1\img_1778.jpg,fungal,0.5733511196181508
dataset_1,..\PawlensAI\scraped_images\dataset_1\img_1779.jpg,mange,0.6188238324004475
dataset_1,..\PawlensAI\scraped_images\dataset_1\img_178.jpg,fungal,0.3970573944011785
dataset_1,..\PawlensAI\scraped_images\dataset_1\img_1780.jpg,fungal,0.4493613150576313
dataset_1,..\PawlensAI\scraped_images\dataset_1\img_1781.jpg,fungal,0.29174980078561175
dataset_1,..\PawlensAI\scraped_images\dataset_1\img_1782.jpg,fungal,0.5778874753497882
dataset_1,..\PawlensAI\scraped_images\dataset_1\img_1783.jpg,mange,0.42818140088830126
dataset_1,..\PawlensAI\scraped_images\dataset_1\img_1784.jpg,fungal,0.3152211800731217
dataset_1,..\PawlensAI\scraped_images\dataset_1\img_1785.jpg,fungal,0.3818718628703705
dataset_1,..\PawlensAI\scraped_images\dataset_1\img_1786.jpg,fungal,0.878826747511154
dataset_1,..\PawlensAI\scraped_images\dataset_1\img_1787.jpg,fungal,0.8859654571257556
dataset_1,..\PawlensAI\scraped_images\dataset_1\img_1788.jpg,wound,0.3684308776633674
dataset_1,..\PawlensAI\scraped_images\dataset_1\img_1789.jpg,fungal,0.7418811852439787
dataset_1,..\PawlensAI\scraped_images\dataset_1\img_179.jpg,allergy,0.5793367759241513
dataset_1,..\PawlensAI\scraped_images\dataset_1\img_1790.jpg,wound,0.5499545706834511
dataset_1,..\PawlensAI\scraped_images\dataset_1\img_1791.jpg,fungal,0.46604990001906516
dataset_1,..\PawlensAI\scraped_images\dataset_1\img_1792.jpg,fungal,0.9408201659662504
dataset_1,..\PawlensAI\scraped_images\dataset_1\img_1793.jpg,fungal,0.4968810422666097
dataset_1,..\PawlensAI\scraped_images\dataset_1\img_1794.jpg,fungal,0.31416324054295275
dataset_1,..\PawlensAI\scraped_images\dataset_1\img_1795.jpg,mange,0.42344285709259005
dataset_1,..\PawlensAI\scraped_images\dataset_1\img_1796.jpg,fungal,0.7652722588668607
dataset_1,..\PawlensAI\scraped_images\dataset_1\img_1797.jpg,allergy,0.28780216011080123
dataset_1,..\PawlensAI\scraped_images\dataset_1\img_1798.jpg,fungal,0.8141663389683722
dataset_1,..\PawlensAI\scraped_images\dataset_1\img_1799.jpg,fungal,0.5791771518978729
dataset_1,..\PawlensAI\scraped_images\dataset_1\img_18.jpg,normal,0.5670005229619149
dataset_1,..\PawlensAI\scraped_images\dataset_1\img_180.jpg,fungal,0.3249519108596365
dataset_1,..\PawlensAI\scraped_images\dataset_1\img_1800.jpg,fungal,0.7260492756204375
dataset_1,..\PawlensAI\scraped_images\dataset_1\img_1801.jpg,wound,0.3486931815989775
dataset_1,..\PawlensAI\scraped_images\dataset_1\img_1802.jpg,wound,0.3852916175168556
dataset_1,..\PawlensAI\scraped_images\dataset_1\img_1803.jpg,fungal,0.5377152665307223
dataset_1,..\PawlensAI\scraped_images\dataset_1\img_1804.jpg,fungal,0.751764074447086
dataset_1,..\PawlensAI\scraped_images\dataset_1\img_1805.jpg,bacterial,0.3055104112046486
dataset_1,..\PawlensAI\scraped_images\dataset_1\img_1806.jpg,wound,0.24212087868405685
dataset_1,..\PawlensAI\scraped_images\dataset_1\img_1807.jpg,fungal,0.7549208113725342
dataset_1,..\PawlensAI\scraped_images\dataset_1\img_1808.jpg,fungal,0.6944243569801094
dataset_1,..\PawlensAI\scraped_images\dataset_1\img_181.jpg,fungal,0.6949759103816504
dataset_1,..\PawlensAI\scraped_images\dataset_1\img_1815.jpg,fungal,0.3466691086318285
dataset_1,..\PawlensAI\scraped_images\dataset_1\img_1816.jpg,wound,0.286019735179434
dataset_1,..\PawlensAI\scraped_images\dataset_1\img_1817.jpg,allergy,0.41508187133754165
dataset_1,..\PawlensAI\scraped_images\dataset_1\img_1818.jpg,wound,0.29937760606553737
dataset_1,..\PawlensAI\scraped_images\dataset_1\img_1819.jpg,fungal,0.6544995184032241
dataset_1,..\PawlensAI\scraped_images\dataset_1\img_182.jpg,fungal,0.2852462632141907
dataset_1,..\PawlensAI\scraped_images\dataset_1\img_1820.jpg,mange,0.34826342322479037
dataset_1,..\PawlensAI\scraped_images\dataset_1\img_1821.jpg,fungal,0.8358022306845231
dataset_1,..\PawlensAI\scraped_images\dataset_1\img_1822.jpg,allergy,0.26325558931633286
dataset_1,..\PawlensAI\scraped_images\dataset_1\img_1823.jpg,fungal,0.6788003650794249
dataset_1,..\PawlensAI\scraped_images\dataset_1\img_1824.jpg,wound,0.3235833434089699
dataset_1,..\PawlensAI\scraped_images\dataset_1\img_1825.jpg,fungal,0.8981301769447884
dataset_1,..\PawlensAI\scraped_images\dataset_1\img_1826.jpg,fungal,0.9046980719098761
dataset_1,..\PawlensAI\scraped_images\dataset_1\img_1827.jpg,bacterial,0.43183804032226586
dataset_1,..\PawlensAI\scraped_images\dataset_1\img_1828.jpg,fungal,0.4507670220192507
dataset_1,..\PawlensAI\scraped_images\dataset_1\img_1829.jpg,fungal,0.3552534177412248
dataset_1,..\PawlensAI\scraped_images\dataset_1\img_183.jpg,fungal,0.8562015127683007
dataset_1,..\PawlensAI\scraped_images\dataset_1\img_1830.jpg,fungal,0.5429556110262379
dataset_1,..\PawlensAI\scraped_images\dataset_1\img_1831.jpg,fungal,0.9676856371340401
dataset_1,..\PawlensAI\scraped_images\dataset_1\img_1832.jpg,fungal,0.8572797047755453
dataset_1,..\PawlensAI\scraped_images\dataset_1\img_1833.jpg,mange,0.8375904911345214
dataset_1,..\PawlensAI\scraped_images\dataset_1\img_1834.jpg,fungal,0.5404823031502363
dataset_1,..\PawlensAI\scraped_images\dataset_1\img_1835.jpg,fungal,0.46549584850433023
dataset_1,..\PawlensAI\scraped_images\dataset_1\img_1836.jpg,fungal,0.7331681036505924
dataset_1,..\PawlensAI\scraped_images\dataset_1\img_1837.jpg,other,0.2901434286018941
dataset_1,..\PawlensAI\scraped_images\dataset_1\img_1838.jpg,fungal,0.690677067590339
dataset_1,..\PawlensAI\scraped_images\dataset_1\img_1839.jpg,fungal,0.8127219919451951
dataset_1,..\PawlensAI\scraped_images\dataset_1\img_184.jpg,normal,0.4314480385741572
dataset_1,..\PawlensAI\scraped_images\dataset_1\img_1840.jpg,wound,0.4123461937016682
dataset_1,..\PawlensAI\scraped_images\dataset_1\img_1841.jpg,wound,0.3498562792482054
dataset_1,..\PawlensAI\scraped_images\dataset_1\img_1842.jpg,fungal,0.7771668872958093
dataset_1,..\PawlensAI\scraped_images\dataset_1\img_1843.jpg,fungal,0.3789889426991776
dataset_1,..\PawlensAI\scraped_images\dataset_1\img_1844.jpg,fungal,0.7569589409267221
dataset_1,..\PawlensAI\scraped_images\dataset_1\img_1845.jpg,fungal,0.6884147594027001
dataset_1,..\PawlensAI\scraped_images\dataset_1\img_1846.jpg,fungal,0.8817263813899265
dataset_1,..\PawlensAI\scraped_images\dataset_1\img_1847.jpg,mange,0.844621966343925
dataset_1,..\PawlensAI\scraped_images\dataset_1\img_1848.jpg,allergy,0.41948081558545025
dataset_1,..\PawlensAI\scraped_images\dataset_1\img_1849.jpg,wound,0.47643414264802314
dataset_1,..\PawlensAI\scraped_images\dataset_1\img_185.jpg,fungal,0.767844140618542
dataset_1,..\PawlensAI\scraped_images\dataset_1\img_1850.jpg,fungal,0.45097133248301186
dataset_1,..\PawlensAI\scraped_images\dataset_1\img_1851.jpg,fungal,0.4682470784484617
dataset_1,..\PawlensAI\scraped_images\dataset_1\img_1852.jpg,fungal,0.44504612507615116
dataset_1,..\PawlensAI\scraped_images\dataset_1\img_1853.jpg,fungal,0.8602357741774006
dataset_1,..\PawlensAI\scraped_images\dataset_1\img_1854.jpg,fungal,0.5232622558196441
dataset_1,..\PawlensAI\scraped_images\dataset_1\img_1855.jpg,mange,0.2430020443509525
dataset_1,..\PawlensAI\scraped_images\dataset_1\img_1856.jpg,fungal,0.33874969559518214
dataset_1,..\PawlensAI\scraped_images\dataset_1\img_1857.jpg,fungal,0.6933865465007316
dataset_1,..\PawlensAI\scraped_images\dataset_1\img_1858.jpg,mange,0.3952400814635229
dataset_1,..\PawlensAI\scraped_images\dataset_1\img_1859.jpg,fungal,0.40425751777277985
dataset_1,..\PawlensAI\scraped_images\dataset_1\img_186.jpg,fungal,0.7864011311819309
dataset_1,..\PawlensAI\scraped_images\dataset_1\img_1860.jpg,normal,0.20591963632957808
dataset_1,..\PawlensAI\scraped_images\dataset_1\img_1861.jpg,wound,0.49080840906174383
dataset_1,..\PawlensAI\scraped_images\dataset_1\img_1862.jpg,fungal,0.45439301715867747
dataset_1,..\PawlensAI\scraped_images\dataset_1\img_1863.jpg,fungal,0.3551831072146219
